sep=,
"name","ranking","constituency","party","score","won","lost","image","area_gss_code","area_id","area_mapit_name","country","population_total","population_male","population_female","deaths_num_total","deaths_num_male","deaths_num_female","deaths_num_infant","deaths_num_neonatal","deaths_num_perinatal","deaths_rate_crude","deaths_rate_agestd_total","deaths_rate_agestd_male","deaths_rate_agestd_female","deaths_rate_infant","deaths_rate_neonatal","deaths_rate_perinatal","match_type","matched_by"
"Peter Luff","260","Mid Worcestershire","Conservative","1623","2781","2847","http://sexymp.co.uk/mp/378.jpg","E14000818","65888","Mid Worcestershire","England","117100","57500","59600","1094","543","551","1","0","6","9.3","442.2","531.6","365.3","0","0","5.3","covered_by","E07000238"
"Karl McCartney","261","Lincoln","Conservative","1409","3067","2319","http://sexymp.co.uk/mp/396.jpg","E14000792","65704","Lincoln","England","714800","348300","366500","7512","3747","3765","26","15","42","10.5","531.4","631.4","447.5","3.3","1.9","5.3","covered_by","E10000019"
"Dennis Skinner","262","Bolsover","Labour","1637","3053","3184","http://sexymp.co.uk/mp/544.jpg","E14000577","65628","Bolsover","England","770700","379100","391600","7437","3643","3794","25","17","39","9.6","529.2","633.9","442.8","2.9","2","4.6","covered_by","E10000007"
"Gregory Campbell","263","East Londonderry","Democratic Unionist","1567","2974","2845","http://sexymp.co.uk/mp/99.jpg","N06000006","66129","East Londonderry","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Philip Davies","264","Shipley","Conservative","1631","2822","2938","http://sexymp.co.uk/mp/149.jpg","E14000925","65959","Shipley","England","523100","257399","265700","4222","2026","2196","56","37","86","8.1","597.5","704.7","513.1","6.7","4.5","10.3","covered_by","E08000032"
"Ian Austin","265","Dudley North","Labour","1589","2838","2805","http://sexymp.co.uk/mp/18.jpg","E14000671","65806","Dudley North","England","313300","153900","159400","2933","1458","1475","13","11","21","9.4","538.4","652.8","445.3","3.5","3","5.6","covered_by","E08000027"
"Tony Lloyd","266","Manchester Central","Labour","1572","2873","2783","http://sexymp.co.uk/mp/369.jpg","E14000807","66048","Manchester Central","England","502900","253100","249800","3487","1809","1678","47","34","80","6.9","736.9","902.4","599.1","5.8","4.2","9.8","covered_by","E08000003"
"Malcom Bruce","267","Gordon","Liberal Democrat","1513","2954","2638","http://sexymp.co.uk/mp/80.jpg","S14000037","14433","Gordon","Scotland","247600","122900","124700","2191","1074","1117","8","3","17","8.8","550.4","631.5","479.4","3","1.1","6.3","covered_by","S12000034"
"Jim Fitzpatrick","268","Poplar and Limehouse","Labour","1507","3045","2707","http://sexymp.co.uk/mp/202.jpg","E14000882","65917","Poplar and Limehouse","England","256000","132100","123900","1013","570","443","32","29","57","4","609.1","757.7","469.5","7","6.4","12.4","covered_by","E09000030"
"Nick Gibb","269","Bognor Regis and Littlehampton","Conservative","1636","2644","2779","http://sexymp.co.uk/mp/222.jpg","E14000576","65841","Bognor Regis and Littlehampton","England","149800","71500","78300","1997","956","1041","6","3","13","13.3","501.1","610.1","415.9","3.8","1.9","8.2","covered_by","E07000224"
"Jason McCartney","270","Colne Valley","Conservative","1426","3064","2411","http://sexymp.co.uk/mp/395.jpg","E14000645","65835","Colne Valley","England","423000","208900","214100","3609","1750","1859","37","28","49","8.5","576.8","688.4","484","6.4","4.8","8.4","covered_by","E08000034"
"Mark Pritchard","271","The Wrekin","Conservative","1465","3044","2541","http://sexymp.co.uk/mp/489.jpg","E14000992","65977","The Wrekin","England","236950","117400","119550","2153.5","1030.5","1123","11","6.5","12.5","8.8","533.25","624.7","455.54999999999995","4.35","2.5","4.75","overlapped_by (calculated average)","E06000051,E06000020"
"Robert Walter","272","North Dorset","Conservative","1610","2697","2744","http://sexymp.co.uk/mp/608.jpg","E14000839","65702","North Dorset","England","413800","201700","212100","4623","2251","2372","11","6","18","11.2","429.3","511","361.2","3","1.6","4.9","covered_by","E10000009"
"Chris Grayling","273","Epsom and Ewell","Conservative","1471","3062","2586","http://sexymp.co.uk/mp/239.jpg","E14000694","65803","Epsom and Ewell","England","1135400","556400","578900","9419","4408","5011","41","29","89","8.3","446.2","524","380.7","2.9","2.1","6.3","covered_by","E10000030"
"Edward Leigh","274","Gainsborough","Conservative","1666","2697","2951","http://sexymp.co.uk/mp/358.jpg","E14000707","65952","Gainsborough","England","714800","348300","366500","7512","3747","3765","26","15","42","10.5","531.4","631.4","447.5","3.3","1.9","5.3","covered_by","E10000019"
"Brooks Newmark","275","Braintree","Conservative","1501","2966","2627","http://sexymp.co.uk/mp/454.jpg","E14000590","65670","Braintree","England","147500","72400","75100","1224","572","652","7","5","13","8.3","484.6","550","433.8","4","2.8","7.4","covered_by","E07000067"
"John Baron","276","Basildon and Billericay","Conservative","1569","2794","2721","http://sexymp.co.uk/mp/31.jpg","E14000544","65898","Basildon and Billericay","England","175000","84900","90100","1407","648","759","7","4","21","8","501.4","571.5","445.6","3","1.7","9","covered_by","E07000066"
"Gregg McClymont","277","Cumbernauld, Kilsyth and Kirkintilloch East","Labour","1702","2758","3147","http://sexymp.co.uk/mp/397.jpg","S14000012","14409","Cumbernauld, Kilsyth and Kirkintilloch East","Scotland","215650","103850","111800","2165.5","1035.5","1130","9","6.5","15","9.7","620.1500000000001","743","522","2.25","1.65","4.95","overlapped_by (calculated average)","S12000045,S12000044"
"Nick Smith","278","Blaenau Gwent","Labour","1503","3059","2723","http://sexymp.co.uk/mp/551.jpg","W07000072","66093","Blaenau Gwent","Wales","69800","34300","35500","791","392","399","7","4","0","11.3","704.7","833","591.7","8.9","5.1","0","covered_by","W06000019"
"Dan Jarvis","279","Barnsley Central","Labour","1416","3502","2741","http://sexymp.co.uk/mp/317.jpg","E14000541","65665","Barnsley Central","England","231900","114000","117900","2274","1084","1190","8","4","20","9.8","601.9","696.3","522.1","2.7","1.3","6.6","covered_by","E08000016"
"Paul Maynard","280","Blackpool North and Cleveleys","Conservative","1489","3046","2669","http://sexymp.co.uk/mp/391.jpg","E14000572","65750","Blackpool North and Cleveleys","England","473800","232433.33333333334","241300","4967.333333333333","2417.6666666666665","2549.6666666666665","28.666666666666668","19","48.666666666666664","11.966666666666667","631.9","761.2666666666668","521.9666666666667","4.833333333333333","3.633333333333333","10.1","overlapped_by (calculated average)","E06000009,E10000017,E07000128"
"Robert Syms","281","Poole","Conservative","1493","2858","2515","http://sexymp.co.uk/mp/578.jpg","E14000881","65860","Poole","England","148100","72400","75600","1524","713","811","7","4","13","10.3","479.2","566.5","405.4","4","2.3","7.3","covered_by","E06000029"
"Simon Kirby","282","Brighton, Kemptown","Conservative","1494","3013","2660","http://sexymp.co.uk/mp/341.jpg","E14000597","65844","Brighton, Kemptown","England","299266.6666666667","145866.66666666666","153366.66666666666","3090","1434","1656","13.666666666666666","11.666666666666666","23","10","498.5333333333333","591.6999999999999","422.4666666666667","4.333333333333333","3.7000000000000006","7.033333333333332","overlapped_by (calculated average)","E06000043,E10000011,E07000063"
"Alok Sharma","283","Reading West","Conservative","1597","2693","2732","http://sexymp.co.uk/mp/532.jpg","E14000890","65982","Reading West","England","154700","77150","77550","1070.5","541.5","529","10.5","7.5","17","6.949999999999999","502.9","601.8499999999999","415.25","4.5","3.2","7.2","overlapped_by (calculated average)","E06000038,E06000037"
"Neil Carmichael","284","Stroud","Conservative","1529","2892","2692","http://sexymp.co.uk/mp/103.jpg","E14000980","65858","Stroud","England","113100","55700","57400","1075","485","590","2","2","12","9.5","466.7","534.9","406.2","0","0","10.8","covered_by","E07000082"
"Mark Hoban","285","Fareham","Conservative","1591","2760","2785","http://sexymp.co.uk/mp/288.jpg","E14000699","65857","Fareham","England","111900","54800","57100","1091","510","581","5","3","11","9.7","466.2","519.9","424","4.5","2.7","9.8","covered_by","E07000087"
"David Miliband","286","South Shields","Labour","1487","3962","3474","http://sexymp.co.uk/mp/420.jpg","E14000944","65719","South Shields","England","148200","71600","76600","1683","818","865","3","2","13","11.4","634.2","784.2","519.6","1.8","0","7.8","covered_by","E08000023"
"Barry Sheerman","287","Huddersfield","Labour Co-operative","1730","2616","3095","http://sexymp.co.uk/mp/534.jpg","E14000756","65624","Huddersfield","England","423000","208900","214100","3609","1750","1859","37","28","49","8.5","576.8","688.4","484","6.4","4.8","8.4","covered_by","E08000034"
"Andrew Turner","288","Isle of Wight","Conservative","1681","2663","2987","http://sexymp.co.uk/mp/591.jpg","E14000762","65791","Isle of Wight","England","138400","67500","70900","1601","745","856","5","3","12","11.6","483.3","565.1","415.3","3.8","2.3","9","covered_by","E06000046"
"Tristram Hunt","289","Stoke-on-Trent Central","Labour","1507","3728","3378","http://sexymp.co.uk/mp/307.jpg","E14000972","65710","Stoke-on-Trent Central","England","248700","123900","124800","2311","1135","1176","32","25","36","9.3","633.4","730.6","550.4","8.4","6.6","9.4","covered_by","E06000021"
"Peter Bone","290","Wellingborough","Conservative","1508","2921","2645","http://sexymp.co.uk/mp/61.jpg","E14001025","65830","Wellingborough","England","694000","342300","351600","5720","2797","2923","46","33","82","8.2","540.8","631.6","460.4","5","3.6","8.8","covered_by","E10000021"
"Stephen Gilbert","291","St Austell and Newquay","Liberal Democrat","1514","2839","2604","http://sexymp.co.uk/mp/223.jpg","E14000961","65591","St Austell and Newquay","England","536000","259600","276400","5663","2764","2899","33","22","39","10.6","502.9","606.2","416.9","5.7","3.8","6.7","covered_by","E06000052"
"Hugo Swire","292","East Devon","Conservative","1527","3066","2860","http://sexymp.co.uk/mp/577.jpg","E14000678","65813","East Devon","England","747700","362900","384800","8102","3763","4339","34","25","53","10.8","470.8","550.6","403.3","4.5","3.3","7","covered_by","E10000008"
"Ben Bradshaw","293","Exeter","Labour","1588","3175","3208","http://sexymp.co.uk/mp/64.jpg","E14000698","66033","Exeter","England","117100","57000","60100","962","425","537","8","6","8","8.2","503.8","575.3","454.2","5.5","4.1","5.4","covered_by","E07000041"
"Simon Burns","294","Chelmsford","Conservative","1520","2962","2735","http://sexymp.co.uk/mp/88.jpg","E14000628","65797","Chelmsford","England","168500","83000","85500","1324","658","666","5","4","9","7.9","461.5","552.6","383.5","2.5","2","4.5","covered_by","E07000070"
"Jenny Chapman","295","Darlington","Labour","1447","34378","28632","http://sexymp.co.uk/mp/107.jpg","E14000658","65802","Darlington","England","105600","51500","54100","985","488","497","6","4","9","9.3","541.7","654.7","453.5","4.6","3.1","6.9","covered_by","E06000005"
"Charles Hendry","296","Wealden","Conservative","1600","2672","2746","http://sexymp.co.uk/mp/280.jpg","E14001023","65961","Wealden","England","149400","72100","77400","1611","750","861","2","2","10","10.8","455.9","536.6","392.5","0","0","7.6","covered_by","E07000065"
"Anas Sarwar","297","Glasgow Central","Labour","1425","3454","2787","http://sexymp.co.uk/mp/526.jpg","S14000029","14425","Glasgow Central","Scotland","598800","290600","308300","6403","3201","3202","45","33","71","10.7","840.5","1080.6","661.7","5.9","4.3","9.2","covered_by","S12000046"
"David Davis","298","Haltemprice and Howden","Conservative","1432","2965","2420","http://sexymp.co.uk/mp/150.jpg","E14000724","65671","Haltemprice and Howden","England","334700","163600","171100","3571","1703","1868","12","7","16","10.7","515.1","600.4","441.8","3.9","2.3","5.2","covered_by","E06000011"
"Jonathan Edwards","299","Carmarthen East and Dinefwr","Plaid Cymru","1458","3061","2605","http://sexymp.co.uk/mp/179.jpg","W07000067","66089","Carmarthen East and Dinefwr","Wales","184000","89900","94100","2052","992","1060","1","1","7","11.2","549.6","651.7","466","0","0","3.6","covered_by","W06000010"
"Andrew Selous","300","South West Bedfordshire","Conservative","1444","2960","2467","http://sexymp.co.uk/mp/529.jpg","E14000949","65848","South West Bedfordshire","England","255600","126800","128900","1822","928","894","12","9","19","7.1","466","552.3","390.2","3.6","2.7","5.7","covered_by","E06000056"
"Sheryll Murray","301","South East Cornwall","Conservative","1587","26721","27252","http://sexymp.co.uk/mp/449.jpg","E14000938","65684","South East Cornwall","England","536000","259600","276400","5663","2764","2899","33","22","39","10.6","502.9","606.2","416.9","5.7","3.8","6.7","covered_by","E06000052"
"Dominic Greive","302","Beaconsfield","Conservative","1413","3018","2411","http://sexymp.co.uk/mp/245.jpg","E14000550","65687","Beaconsfield","England","506600","249000","257600","3793","1863","1930","20","16","58","7.5","447.5","536","374.1","3.3","2.6","9.4","covered_by","E10000002"
"Neil Parish","303","Tiverton and Honiton","Conservative","1559","2744","2704","http://sexymp.co.uk/mp/471.jpg","E14000996","65761","Tiverton and Honiton","England","747700","362900","384800","8102","3763","4339","34","25","53","10.8","470.8","550.6","403.3","4.5","3.3","7","covered_by","E10000008"
"David Gauke","304","South West Hertfordshire","Conservative","1509","2852","2634","http://sexymp.co.uk/mp/220.jpg","E14000951","65596","South West Hertfordshire","England","1119800","549000","570800","8708","4199","4509","53","44","107","7.8","474.1","564.5","401","3.5","2.9","7.1","covered_by","E10000015"
"Tom Brake","305","Carshalton and Wallington","Liberal Democrat","1433","3104","2573","http://sexymp.co.uk/mp/66.jpg","E14000621","65972","Carshalton and Wallington","England","191100","92900","98200","1371","670","701","6","5","18","7.2","474.9","577.9","398.4","2.2","1.8","6.5","covered_by","E09000029"
"Jon Cruddas","306","Dagenham and Rainham","Labour","1441","3201","2692","http://sexymp.co.uk/mp/134.jpg","E14000657","65985","Dagenham and Rainham","England","212450","102700","109800","1661.5","794","867.5","13","9.5","30.5","7.65","532.25","657.7","436","3.9499999999999997","2.9","9","overlapped_by (calculated average)","E09000002,E09000016"
"John Hayes","307","South Holland and The Deepings","Conservative","1532","2925","2796","http://sexymp.co.uk/mp/272.jpg","E14000939","66051","South Holland and The Deepings","England","714800","348300","366500","7512","3747","3765","26","15","42","10.5","531.4","631.4","447.5","3.3","1.9","5.3","covered_by","E10000019"
"Graham Stuart","308","Beverley and Holderness","Conservative","1606","2691","2832","http://sexymp.co.uk/mp/570.jpg","E14000556","65934","Beverley and Holderness","England","334700","163600","171100","3571","1703","1868","12","7","16","10.7","515.1","600.4","441.8","3.9","2.3","5.2","covered_by","E06000011"
"John Spellar","309","Warley","Labour","1728","2686","3254","http://sexymp.co.uk/mp/556.jpg","E14001016","66079","Warley","England","311150","153000","158150","2854","1418.5","1435.5","23","18","38.5","9.2","574.5","700.95","473.6","5.05","4","8.35","overlapped_by (calculated average)","E08000027,E08000028"
"Martin Horwood","310","Cheltenham","Liberal Democrat","1394","3139","2479","http://sexymp.co.uk/mp/298.jpg","E14000630","65946","Cheltenham","England","115600","56500","59100","977","466","511","3","1","6","8.4","469.4","566","391.5","2.1","0","4.2","covered_by","E07000078"
