sep=,
"name","ranking","constituency","party","score","won","lost","image","area_gss_code","area_id","area_mapit_name","country","population_total","population_male","population_female","deaths_num_total","deaths_num_male","deaths_num_female","deaths_num_infant","deaths_num_neonatal","deaths_num_perinatal","deaths_rate_crude","deaths_rate_agestd_total","deaths_rate_agestd_male","deaths_rate_agestd_female","deaths_rate_infant","deaths_rate_neonatal","deaths_rate_perinatal","match_type","matched_by"
"John Robertson","596","Glasgow North West","Labour","1531","2032","4106","http://sexymp.co.uk/mp/510.jpg","S14000033","14429","Glasgow North West","Scotland","598800","290600","308300","6403","3201","3202","45","33","71","10.7","840.5","1080.6","661.7","5.9","4.3","9.2","covered_by","S12000046"
"Richard Bacon","597","South Norfolk","Conservative","1398","1990","3506","http://sexymp.co.uk/mp/19.jpg","E14000941","65666","South Norfolk","England","124500","60700","63800","1130","563","567","4","4","13","9.1","431.5","504.5","366.5","3.2","3.2","10.2","covered_by","E07000149"
"Roger Godsiff","598","Birmingham, Hall Green","Labour","1477","2047","3941","http://sexymp.co.uk/mp/230.jpg","E14000562","65597","Birmingham, Hall Green","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
"Nick Harvey","599","North Devon","Liberal Democrat","1467","1924","3666","http://sexymp.co.uk/mp/269.jpg","E14000838","65658","North Devon","England","94000","45800","48200","1055","486","569","7","7","14","11.2","510.5","586.7","445.9","6.5","6.5","12.9","covered_by","E07000043"
"Alan Beith","600","Berwick-upon-Tweed","Liberal Democrat","1538","1898","3880","http://sexymp.co.uk/mp/38.jpg","E14000554","65726","Berwick-upon-Tweed","England","316300","154200","162000","3267","1571","1696","14","6","14","10.3","541.9","630.5","466.8","4.7","2","4.7","covered_by","E06000057"
"William Cash","601","Stone","Conservative","1396","2019","3572","http://sexymp.co.uk/mp/105.jpg","E14000975","65950","Stone","England","849500","420400","429100","7591","3625","3966","46","33","73","8.9","510.2","589.8","445.6","5.1","3.7","8.1","covered_by","E10000028"
"Jack Dromey","602","Birmingham, Erdington","Labour","1402","2287","4096","http://sexymp.co.uk/mp/170.jpg","E14000561","65667","Birmingham, Erdington","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
"John Stanley","603","Tonbridge and Malling","Conservative","1412","2018","3655","http://sexymp.co.uk/mp/559.jpg","E14000997","65744","Tonbridge and Malling","England","1466500","717200","749200","13434","6437","6997","61","38","119","9.2","504.8","603.6","423.2","3.5","2.2","6.7","covered_by","E10000016"
"Vince Cable","604","Twickenham","Liberal Democrat","1360","2376","4062","http://sexymp.co.uk/mp/95.jpg","E14001005","65782","Twickenham","England","187500","91400","96100","1153","545","608","11","9","13","6.1","412","501.6","341.7","3.7","3.1","4.4","covered_by","E09000027"
"Stephem Hammond","605","Wimbledon","Conservative","1367","1985","3448","http://sexymp.co.uk/mp/258.jpg","E14001040","65827","Wimbledon","England","200500","99000","101500","1171","566","605","15","9","26","5.8","480.8","572.2","407.3","4.2","2.5","7.3","covered_by","E09000024"
"Liam Byrne","606","Birmingham, Hodge Hill","Labour","1406","2127","3953","http://sexymp.co.uk/mp/94.jpg","E14000563","66072","Birmingham, Hodge Hill","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
"Keith Simpson","607","Broadland","Conservative","1433","1870","3594","http://sexymp.co.uk/mp/541.jpg","E14000603","65852","Broadland","England","859400","421200","438200","8869","4295","4574","46","36","83","10.3","485.1","568","415.7","4.9","3.9","8.8","covered_by","E10000020"
"Rosie Cooper","608","West Lancashire","Labour","1418","19391","36800","http://sexymp.co.uk/mp/124.jpg","E14001033","65873","West Lancashire","England","110600","53800","56800","1068","515","553","5","4","10","9.7","551.6","652","472.6","4.5","3.6","8.9","covered_by","E07000127"
"Bob Russell","609","Colchester","Liberal Democrat","1468","1926","3854","http://sexymp.co.uk/mp/522.jpg","E14000644","65926","Colchester","England","173600","85800","87800","1432","663","769","8","4","9","8.2","517.2","597.3","441.3","3.7","1.8","4.1","covered_by","E07000071"
"Helen Goodman","610","Bishop Auckland","Labour","1304","20417","34513","http://sexymp.co.uk/mp/233.jpg","E14000569","65820","Bishop Auckland","England","513000","251200","261800","5202","2462","2740","23","16","49","10.1","599.1","684.3","525.2","3.9","2.7","8.4","covered_by","E06000047"
"Julie Hilling","611","Bolton West","Labour","1317","20235","34692","http://sexymp.co.uk/mp/286.jpg","E14000580","65738","Bolton West","England","297700","147550","150200","2706.5","1297.5","1409","16.5","10.5","36","9.1","614.9","705.05","535.0999999999999","4.25","2.7","9.15","overlapped_by (calculated average)","E08000001,E08000010"
"John Pugh","612","Southport","Liberal Democrat","1502","1877","3937","http://sexymp.co.uk/mp/490.jpg","E14000958","65728","Southport","England","274000","131300","142700","3018","1489","1529","9","7","13","11","550.3","689.6","441.1","3.2","2.5","4.6","covered_by","E08000014"
"Andrew Stunel","613","Hazel Grove","Liberal Democrat","1473","1891","3891","http://sexymp.co.uk/mp/571.jpg","E14000738","65557","Hazel Grove","England","283300","138400","144800","2523","1198","1325","22","13","31","8.9","502.7","589.2","426.3","6.5","3.9","9.2","covered_by","E08000007"
"Mike Gapes","614","Ilford South","Labour Co-operative","1511","1888","4060","http://sexymp.co.uk/mp/216.jpg","E14000760","65585","Ilford South","England","281400","139500","141900","1733","835","898","15","7","40","6.2","474.7","563.2","406.7","3.3","1.5","8.6","covered_by","E09000026"
"Richard Ottaway","615","Croydon South","Conservative","1430","1836","3633","http://sexymp.co.uk/mp/467.jpg","E14000656","65923","Croydon South","England","364800","176900","187900","2365","1145","1220","23","13","43","6.5","513","606.6","435.6","4","2.3","7.5","covered_by","E09000008"
"Anne McGuire","616","Stirling","Labour","1313","20233","35460","http://sexymp.co.uk/mp/406.jpg","S14000057","14454","Stirling","Scotland","90800","43300","47400","782","350","432","2","0","1","8.6","521.5","600.4","463.3","0","0","0","covered_by","S12000030"
"Hywell Williams","617","Arfon","Plaid Cymru","1483","1898","4008","http://sexymp.co.uk/mp/626.jpg","W07000057","66108","Arfon","Wales","121500","59700","61800","1173","593","580","6","4","16","9.7","485.1","615.8","378.9","4.5","3","12","covered_by","W06000002"
"David Willetts","618","Havant","Conservative","1448","1817","3715","http://sexymp.co.uk/mp/625.jpg","E14000736","65699","Havant","England","120800","58600","62200","1258","610","648","7","6","10","10.4","519.8","592.3","462.7","5.2","4.5","7.4","covered_by","E07000090"
"Anne Begg","619","Aberdeen South","Labour","1394","19257","37556","http://sexymp.co.uk/mp/37.jpg","S14000002","14399","Aberdeen South","Scotland","220400","109300","111200","1973","957","1016","8","5","11","9","618","739.3","511.4","3.1","1.9","4.2","covered_by","S12000033"
"Robert Smith","620","West Aberdeenshire and Kincardine","Liberal Democrat","1401","1912","3747","http://sexymp.co.uk/mp/553.jpg","S14000058","14455","West Aberdeenshire and Kincardine","Scotland","247600","122900","124700","2191","1074","1117","8","3","17","8.8","550.4","631.5","479.4","3","1.1","6.3","covered_by","S12000034"
"Ian Swales","621","Redcar","Liberal Democrat","1291","2077","3590","http://sexymp.co.uk/mp/574.jpg","E14000891","66032","Redcar","England","136800","66700","70100","1382","670","712","5","2.5","13","10.100000000000001","632.45","739.95","542.6500000000001","2.25","1","6.75","overlapped_by (calculated average)","E06000002,E06000003"
"Fiona MacTaggart","622","Slough","Labour","1402","19249","37945","http://sexymp.co.uk/mp/383.jpg","E14000930","65680","Slough","England","140700","70400","70300","777","410","367","18","11","22","5.5","570.4","700","460.7","6.4","3.9","7.8","covered_by","E06000039"
"Conor Murphy","623","Newry and Armagh","Sinn Fein","1397","1993","3935","http://sexymp.co.uk/mp/445.jpg","N06000011","66134","Newry and Armagh","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Tom Watson","624","West Bromwich East","Labour","1395","2099","4182","http://sexymp.co.uk/mp/611.jpg","E14001029","65983","West Bromwich East","England","309000","152100","156900","2775","1379","1396","33","25","56","9","610.6","749.1","501.9","6.6","5","11.1","covered_by","E08000028"
"James Arbuthnot","625","North East Hampshire","Conservative","1433","1850","3865","http://sexymp.co.uk/mp/16.jpg","E14000844","65729","North East Hampshire","England","1322100","647500","674600","11397","5389","6008","50","30","81","8.6","454.5","524.8","396.7","3.3","2","5.3","covered_by","E10000014"
"Alan Reid","626","Argyll and Bute","Liberal Democrat","1474","1852","4031","http://sexymp.co.uk/mp/501.jpg","S14000005","14402","Argyll and Bute","Scotland","89600","44600","45000","1047","521","526","0","0","2","11.7","588","701.6","503.8","0","0","0","perfect","S12000035"
"Glanda Jackson","627","Hampstead and Kilburn","Labour","1376","18964","37349","http://sexymp.co.uk/mp/312.jpg","E14000727","65576","Hampstead and Kilburn","England","266150","132700","133500","1287","676","611","25","18","40","4.85","459.5","558.55","376.5","6","4.4","9.55","overlapped_by (calculated average)","E09000007,E09000005"
"Gordon Birtwistle","628","Burnley","Liberal Democrat","1392","1880","3805","http://sexymp.co.uk/mp/51.jpg","E14000609","65846","Burnley","England","87000","42800","44300","926","452","474","8","5","6","10.6","682.4","806.6","584.6","6.8","4.3","5.1","covered_by","E07000117"
"Oliver Letwin","629","West Dorset","Conservative","1363","1840","3634","http://sexymp.co.uk/mp/361.jpg","E14001031","65716","West Dorset","England","99300","47700","51600","1206","565","641","1","1","0","12.1","425.4","500.3","368.7","0","0","0","covered_by","E07000052"
"Shailesh Vara","630","North West Cambridgeshire","Conservative","1308","1883","3503","http://sexymp.co.uk/mp/599.jpg","E14000855","65565","North West Cambridgeshire","England","325600","162233.33333333334","163400","2380","1184.6666666666667","1195.3333333333333","15","10","26","7.266666666666667","480","582.5333333333333","398.3","3.6333333333333333","2.4","6.133333333333333","overlapped_by (calculated average)","E06000031,E10000003,E07000011"
"David Winnick","631","Walsall North","Labour","1454","1920","4183","http://sexymp.co.uk/mp/636.jpg","E14001011","65890","Walsall North","England","269500","132400","137100","2426","1206","1220","36","26","41","9","571.7","691.3","467.2","9.6","6.9","10.9","covered_by","E08000030"
"Sandra Osborne","632","Ayr, Carrick and Cumnock","Labour","1347","19405","38050","http://sexymp.co.uk/mp/466.jpg","S14000006","14403","Ayr, Carrick and Cumnock","Scotland","111600","53500","58000","1412","655","757","8","3","8","12.7","621.6","712.5","551.1","7.5","2.8","7.4","covered_by","S12000028"
"John Healey","633","Wentworth and Dearne","Labour","1428","1916","4161","http://sexymp.co.uk/mp/274.jpg","E14001028","65588","Wentworth and Dearne","England","5288200","2602000","2686200","48527","23466","25061","327","228","538","9.2","566.2","670","480.6","4.9","3.4","8.1","covered_by","E15000003"
"Margaret Beckett","634","Derby South","Labour","1313","19484","38217","http://sexymp.co.uk/mp/36.jpg","E14000663","65863","Derby South","England","248900","123100","125800","1973","972","1001","17","13","34","7.9","523.9","627.4","435.5","4.7","3.6","9.2","covered_by","E06000015"
"Lindsay Roy","635","Glenrothes","Labour","1480","1801","4291","http://sexymp.co.uk/mp/517.jpg","S14000036","14432","Glenrothes","Scotland","367400","177300","190000","3759","1824","1935","16","12","35","10.2","610","744.2","508.5","3.7","2.8","8.2","covered_by","S12000015"
"Norman Baker","636","Lewes","Liberal Democrat","1432","1781","4053","http://sexymp.co.uk/mp/23.jpg","E14000786","66020","Lewes","England","527200","254100","273100","6139","2820","3319","21","16","36","11.6","496","586.5","421.3","3.9","3","6.6","covered_by","E10000011"
"Julian Huppart","637","Cambridge","Liberal Democrat","1383","1802","3955","http://sexymp.co.uk/mp/309.jpg","E14000617","65927","Cambridge","England","122700","62600","60100","747","353","394","5","3","7","6.1","442.1","529.3","374.1","3.6","2.1","5","covered_by","E07000008"
"Ronnie Campbell","638","Blyth Valley","Labour","1492","1778","4361","http://sexymp.co.uk/mp/101.jpg","E14000575","65753","Blyth Valley","England","316300","154200","162000","3267","1571","1696","14","6","14","10.3","541.9","630.5","466.8","4.7","2","4.7","covered_by","E06000057"
"Pat Doherty","639","West Tyrone","Sinn Fein","1484","1754","4270","http://sexymp.co.uk/mp/160.jpg","N06000018","66141","West Tyrone","Northern Ireland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no match (no polygons)",""
"Michael Connarty","640","Linlithgow and East Falkirk","Conservative","1355","1898","4063","http://sexymp.co.uk/mp/123.jpg","S14000043","14439","Linlithgow and East Falkirk","Scotland","163700","79750","83950","1486","719","767","6.5","4.5","13","9.1","655","755.4","574.55","3.4","2.3499999999999996","6.75","overlapped_by (calculated average)","S12000014,S12000040"
"Don Foster","641","Bath","Liberal Democrat","1439","1704","3999","http://sexymp.co.uk/mp/206.jpg","E14000547","65798","Bath","England","175500","85900","89600","1560","761","799","4","3","15","8.9","468.3","576.2","379.6","2.2","1.6","8.2","covered_by","E06000022"
"Annette Brooke","642","Mid Dorset and North Poole","Liberal Democrat","1341","18100","38309","http://sexymp.co.uk/mp/73.jpg","E14000815","66061","Mid Dorset and North Poole","England","173600","84575","89000","1903","921.75","981.25","5.25","3","7.75","10.775","430.825","512.85","360.7","1.75","0.975","3.05","overlapped_by (calculated average)","E06000029,E10000009,E07000049,E07000051"
"Alun Michael","643","Cardiff South and Penarth","Labour Co-operative","1370","1833","4209","http://sexymp.co.uk/mp/419.jpg","W07000080","66119","Cardiff South and Penarth","Wales","345400","169900","175600","2609","1285","1324","21","18","35","7.6","547.7","669.8","452.9","4.4","3.8","7.3","covered_by","W06000015"
"Paul Burstow","644","Sutton and Cheam","Liberal Democrat","1230","1860","3657","http://sexymp.co.uk/mp/90.jpg","E14000984","66040","Sutton and Cheam","England","191100","92900","98200","1371","670","701","6","5","18","7.2","474.9","577.9","398.4","2.2","1.8","6.5","covered_by","E09000029"
"Roger Williams","645","Brecon and Radnorshire","Liberal Democrat","1356","1753","4072","http://sexymp.co.uk/mp/628.jpg","W07000068","66088","Brecon and Radnorshire","Wales","96000","47300","48700","1007","505.5","501.5","3.5","3","10","10.35","560.95","677.85","461.25","3.8","3.15","10.05","overlapped_by (calculated average)","W06000023,W06000024"
"Sheila Gilmore","646","Edinburgh East","Labour","1234","17962","39636","http://sexymp.co.uk/mp/226.jpg","S14000022","14419","Edinburgh East","Scotland","495400","239700","255600","4232","2013","2219","22","15","35","8.5","590.1","712.9","492.2","4","2.7","6.3","covered_by","S12000036"
"Angus Robertson","647","Moray","Scottish National Party","1258","1759","4074","http://sexymp.co.uk/mp/508.jpg","S14000046","14442","Moray","Scotland","87300","43800","43500","983","482","501","2","2","4","11.3","628.1","738.5","525.7","0","0","4.1","covered_by","S12000020"
"Steve McCabe","648","Birmingham, Selly Oak","Labour","1676","3167","15119","http://sexymp.co.uk/mp/392.jpg","E14000567","65804","Birmingham, Selly Oak","England","1074300","528800","545400","7985","3926","4059","143","107","193","7.4","579.2","694.3","480.8","8.2","6.1","11","covered_by","E08000025"
